profile,step,action,correct,response_time,skill,recent_accuracy,confidence,blend_weight,reward,q_before,q_after,p_stat,p_rl,hybrid_policy,reward_components
fast_learning,71,EASY,True,6.71,0.4049,0.8,0.7677,0.6052,1.2841,0.0,0.1926,"{""EASY"": 0.6397, ""MEDIUM"": 0.2886, ""HARD"": 0.0718}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8376, ""MEDIUM"": 0.124, ""HARD"": 0.0384}","{""r_acc"": 1.0, ""r_time"": 0.20792786858262155, ""r_prog"": 0.0, ""r_mom"": 0.07615941559557649, ""total"": 1.284087284178198}"
fast_learning,72,MEDIUM,False,1.0,0.3868,0.6,0.6166,0.6874,-0.2214,0.0,-0.0092,"{""EASY"": 0.4949, ""MEDIUM"": 0.4302, ""HARD"": 0.0749}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8192, ""MEDIUM"": 0.1459, ""HARD"": 0.0349}","{""r_acc"": -0.5, ""r_time"": 0.2786417796603173, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.22135822033968272}"
fast_learning,73,EASY,True,9.24,0.4044,0.8,0.7122,0.5816,1.175,0.1777,0.3273,"{""EASY"": 0.4763, ""MEDIUM"": 0.4573, ""HARD"": 0.0664}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.7615, ""MEDIUM"": 0.201, ""HARD"": 0.0375}","{""r_acc"": 1.0, ""r_time"": 0.1428653025145489, ""r_prog"": 0.0, ""r_mom"": 0.032151273753163435, ""total"": 1.1750165762677125}"
fast_learning,74,EASY,True,8.53,0.4215,0.8,0.7141,0.6486,1.2194,0.0,0.1829,"{""EASY"": 0.6318, ""MEDIUM"": 0.2922, ""HARD"": 0.076}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.849, ""MEDIUM"": 0.1135, ""HARD"": 0.0375}","{""r_acc"": 1.0, ""r_time"": 0.1611593187819509, ""r_prog"": 0.0, ""r_mom"": 0.05827829453479101, ""total"": 1.219437613316742}"
fast_learning,75,EASY,True,1.0,0.4379,0.8,0.6719,0.6499,1.3537,0.1829,0.3585,"{""EASY"": 0.6242, ""MEDIUM"": 0.2954, ""HARD"": 0.0804}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8468, ""MEDIUM"": 0.1143, ""HARD"": 0.039}","{""r_acc"": 1.0, ""r_time"": 0.2775158746714706, ""r_prog"": 0.0, ""r_mom"": 0.07615941559557649, ""total"": 1.353675290267047}"
fast_learning,76,EASY,True,3.13,0.4538,0.8,0.6505,0.6204,1.3401,0.0,0.201,"{""EASY"": 0.4791, ""MEDIUM"": 0.4368, ""HARD"": 0.0841}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.7816, ""MEDIUM"": 0.1762, ""HARD"": 0.0423}","{""r_acc"": 1.0, ""r_time"": 0.25312265028353165, ""r_prog"": 0.0, ""r_mom"": 0.0870061661742672, ""total"": 1.340128816457799}"
fast_learning,77,EASY,True,6.33,0.469,1.0,0.8885,0.6054,1.2922,0.201,0.3647,"{""EASY"": 0.4717, ""MEDIUM"": 0.4396, ""HARD"": 0.0888}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.7713, ""MEDIUM"": 0.1835, ""HARD"": 0.0451}","{""r_acc"": 1.0, ""r_time"": 0.19908147018195413, ""r_prog"": 0.0, ""r_mom"": 0.09311096086675777, ""total"": 1.2921924310487118}"
fast_learning,78,EASY,True,14.92,0.4837,1.0,0.8578,0.7719,1.1378,0.0,0.1707,"{""EASY"": 0.4645, ""MEDIUM"": 0.442, ""HARD"": 0.0935}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8521, ""MEDIUM"": 0.1137, ""HARD"": 0.0342}","{""r_acc"": 1.0, ""r_time"": 0.04140071094754494, ""r_prog"": 0.0, ""r_mom"": 0.09640275800758169, ""total"": 1.1378034689551266}"
fast_learning,79,EASY,True,3.5,0.4978,1.0,0.8311,0.7505,1.3436,0.0,0.2246,"{""EASY"": 0.4577, ""MEDIUM"": 0.4442, ""HARD"": 0.0981}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8397, ""MEDIUM"": 0.1233, ""HARD"": 0.037}","{""r_acc"": 1.0, ""r_time"": 0.2454966024567957, ""r_prog"": 0.0, ""r_mom"": 0.09813680813098667, ""total"": 1.3436334105877823}"
fast_learning,80,EASY,False,6.66,0.4614,0.8,0.6848,0.7318,-0.3096,0.1707,0.0986,"{""EASY"": 0.4512, ""MEDIUM"": 0.4461, ""HARD"": 0.1027}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8284, ""MEDIUM"": 0.1318, ""HARD"": 0.0397}","{""r_acc"": -0.5, ""r_time"": 0.19042700844979102, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.309572991550209}"
fast_learning,81,EASY,True,7.66,0.4763,0.8,0.7104,0.6294,1.2026,0.0,0.2288,"{""EASY"": 0.4681, ""MEDIUM"": 0.4408, ""HARD"": 0.0911}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.7819, ""MEDIUM"": 0.1739, ""HARD"": 0.0443}","{""r_acc"": 1.0, ""r_time"": 0.17040286193265763, ""r_prog"": 0.0, ""r_mom"": 0.032151273753163435, ""total"": 1.2025541356858211}"
fast_learning,82,EASY,True,8.23,0.4907,0.8,0.7167,0.6473,1.216,0.3585,0.4872,"{""EASY"": 0.4611, ""MEDIUM"": 0.4431, ""HARD"": 0.0958}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.7883, ""MEDIUM"": 0.1671, ""HARD"": 0.0446}","{""r_acc"": 1.0, ""r_time"": 0.15776316420953895, ""r_prog"": 0.0, ""r_mom"": 0.05827829453479101, ""total"": 1.21604145874433}"
fast_learning,83,EASY,True,2.41,0.5045,0.8,0.7266,0.6517,1.3322,0.0,0.1998,"{""EASY"": 0.4545, ""MEDIUM"": 0.4451, ""HARD"": 0.1004}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.7883, ""MEDIUM"": 0.1659, ""HARD"": 0.0458}","{""r_acc"": 1.0, ""r_time"": 0.25607312061113413, ""r_prog"": 0.0, ""r_mom"": 0.07615941559557649, ""total"": 1.3322325362067107}"
fast_learning,84,EASY,True,10.47,0.5178,0.8,0.7332,0.6586,1.1942,0.0,0.1791,"{""EASY"": 0.4481, ""MEDIUM"": 0.4469, ""HARD"": 0.105}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.7897, ""MEDIUM"": 0.1635, ""HARD"": 0.0468}","{""r_acc"": 1.0, ""r_time"": 0.10722784320989931, ""r_prog"": 0.0, ""r_mom"": 0.0870061661742672, ""total"": 1.1942340093841664}"
fast_learning,85,EASY,False,9.23,0.4806,0.8,0.7353,0.6633,-0.3663,0.0,-0.0549,"{""EASY"": 0.4421, ""MEDIUM"": 0.4484, ""HARD"": 0.1095}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.79, ""MEDIUM"": 0.162, ""HARD"": 0.0479}","{""r_acc"": -0.5, ""r_time"": 0.1337086314147301, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.3662913685852699}"
fast_learning,86,EASY,True,9.8,0.4948,0.8,0.7357,0.6647,1.1529,0.0,0.1729,"{""EASY"": 0.4592, ""MEDIUM"": 0.4437, ""HARD"": 0.0971}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.7965, ""MEDIUM"": 0.1599, ""HARD"": 0.0436}","{""r_acc"": 1.0, ""r_time"": 0.12075637661651664, ""r_prog"": 0.0, ""r_mom"": 0.032151273753163435, ""total"": 1.1529076503696802}"
fast_learning,87,MEDIUM,True,6.77,0.5201,0.8,0.732,0.665,1.342,0.0,0.2013,"{""EASY"": 0.4526, ""MEDIUM"": 0.4457, ""HARD"": 0.1017}","{""EASY"": 0.0167, ""MEDIUM"": 0.0167, ""HARD"": 0.9667}","{""EASY"": 0.1627, ""MEDIUM"": 0.1604, ""HARD"": 0.6769}","{""r_acc"": 1.0, ""r_time"": 0.18368659415313524, ""r_prog"": 0.1, ""r_mom"": 0.05827829453479101, ""total"": 1.3419648886879263}"
fast_learning,88,MEDIUM,True,1.7,0.5437,0.8,0.7237,0.6624,1.4367,0.2013,0.4108,"{""EASY"": 0.418, ""MEDIUM"": 0.4775, ""HARD"": 0.1046}","{""EASY"": 0.0167, ""MEDIUM"": 0.9667, ""HARD"": 0.0167}","{""EASY"": 0.1522, ""MEDIUM"": 0.8015, ""HARD"": 0.0463}","{""r_acc"": 1.0, ""r_time"": 0.26055976967598665, ""r_prog"": 0.1, ""r_mom"": 0.07615941559557649, ""total"": 1.4367191852715633}"
fast_learning,89,EASY,True,16.23,0.5554,0.8,0.7003,0.6566,1.1155,0.1791,0.3196,"{""EASY"": 0.408, ""MEDIUM"": 0.4794, ""HARD"": 0.1126}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.7748, ""MEDIUM"": 0.1756, ""HARD"": 0.0496}","{""r_acc"": 1.0, ""r_time"": 0.028473878578476476, ""r_prog"": 0.0, ""r_mom"": 0.0870061661742672, ""total"": 1.1154800447527435}"
fast_learning,90,EASY,True,8.73,0.5666,1.0,0.8912,0.6402,1.2334,0.0,0.212,"{""EASY"": 0.5692, ""MEDIUM"": 0.3097, ""HARD"": 0.1212}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8236, ""MEDIUM"": 0.1221, ""HARD"": 0.0543}","{""r_acc"": 1.0, ""r_time"": 0.1403128803142503, ""r_prog"": 0.0, ""r_mom"": 0.09311096086675777, ""total"": 1.2334238411810081}"
fast_learning,91,EASY,True,10.05,0.5774,1.0,0.8915,0.7738,1.2091,0.1998,0.417,"{""EASY"": 0.5649, ""MEDIUM"": 0.31, ""HARD"": 0.1251}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8758, ""MEDIUM"": 0.083, ""HARD"": 0.0412}","{""r_acc"": 1.0, ""r_time"": 0.1126656835267329, ""r_prog"": 0.0, ""r_mom"": 0.09640275800758169, ""total"": 1.2090684415343145}"
fast_learning,92,EASY,True,2.07,0.5877,1.0,0.8602,0.7741,1.3498,0.4872,0.6299,"{""EASY"": 0.4154, ""MEDIUM"": 0.4531, ""HARD"": 0.1316}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8421, ""MEDIUM"": 0.1153, ""HARD"": 0.0426}","{""r_acc"": 1.0, ""r_time"": 0.2516767606837222, ""r_prog"": 0.0, ""r_mom"": 0.09813680813098667, ""total"": 1.3498135688147088}"
fast_learning,93,EASY,True,8.7,0.5976,1.0,0.9017,0.7522,1.2341,0.0986,0.354,"{""EASY"": 0.4108, ""MEDIUM"": 0.4535, ""HARD"": 0.1357}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8289, ""MEDIUM"": 0.1249, ""HARD"": 0.0462}","{""r_acc"": 1.0, ""r_time"": 0.1350668998606402, ""r_prog"": 0.0, ""r_mom"": 0.0990390494225681, ""total"": 1.2341059492832083}"
fast_learning,94,EASY,True,3.32,0.6071,1.0,0.9019,0.7812,1.332,0.6299,0.7352,"{""EASY"": 0.4065, ""MEDIUM"": 0.4539, ""HARD"": 0.1397}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8441, ""MEDIUM"": 0.1123, ""HARD"": 0.0436}","{""r_acc"": 1.0, ""r_time"": 0.23246071007910574, ""r_prog"": 0.0, ""r_mom"": 0.09950547536867305, ""total"": 1.331966185447779}"
fast_learning,95,EASY,True,1.0,0.6162,1.0,0.855,0.7813,1.3581,0.0,0.2037,"{""EASY"": 0.4023, ""MEDIUM"": 0.4541, ""HARD"": 0.1436}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8432, ""MEDIUM"": 0.1123, ""HARD"": 0.0444}","{""r_acc"": 1.0, ""r_time"": 0.2583215809884948, ""r_prog"": 0.0, ""r_mom"": 0.09974579674738374, ""total"": 1.3580673777358785}"
fast_learning,96,EASY,True,15.76,0.625,1.0,0.8225,0.7485,1.1318,0.2037,0.3429,"{""EASY"": 0.3983, ""MEDIUM"": 0.4543, ""HARD"": 0.1474}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8237, ""MEDIUM"": 0.1267, ""HARD"": 0.0495}","{""r_acc"": 1.0, ""r_time"": 0.03190353377805869, ""r_prog"": 0.0, ""r_mom"": 0.09986940693248947, ""total"": 1.1317729407105481}"
fast_learning,97,MEDIUM,False,7.95,0.5936,0.8,0.6695,0.7258,-0.3537,0.0,-0.0531,"{""EASY"": 0.3945, ""MEDIUM"": 0.4544, ""HARD"": 0.1511}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8098, ""MEDIUM"": 0.1367, ""HARD"": 0.0535}","{""r_acc"": -0.5, ""r_time"": 0.14632239034218533, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.3536776096578147}"
fast_learning,98,EASY,True,9.54,0.6033,0.8,0.6711,0.6186,1.1496,0.0,0.1724,"{""EASY"": 0.3871, ""MEDIUM"": 0.482, ""HARD"": 0.1309}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.7456, ""MEDIUM"": 0.1941, ""HARD"": 0.0602}","{""r_acc"": 1.0, ""r_time"": 0.11749615736021223, ""r_prog"": 0.0, ""r_mom"": 0.032151273753163435, ""total"": 1.1496474311133758}"
fast_learning,99,MEDIUM,True,7.96,0.6207,0.8,0.6965,0.6198,1.3042,0.0,0.1956,"{""EASY"": 0.5514, ""MEDIUM"": 0.31, ""HARD"": 0.1386}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8088, ""MEDIUM"": 0.1282, ""HARD"": 0.063}","{""r_acc"": 1.0, ""r_time"": 0.1459690834289026, ""r_prog"": 0.1, ""r_mom"": 0.05827829453479101, ""total"": 1.3042473779636938}"
inconsistent,0,HARD,False,3.87,0.4916,0.0,0.15,0.15,-0.35,0.0,-0.0525,"{""EASY"": 0.4266, ""MEDIUM"": 0.4754, ""HARD"": 0.098}","{""EASY"": 0.8333, ""MEDIUM"": 0.0833, ""HARD"": 0.0833}","{""EASY"": 0.4876, ""MEDIUM"": 0.4166, ""HARD"": 0.0958}","{""r_acc"": -0.5, ""r_time"": 0.15, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.35}"
inconsistent,1,EASY,False,11.43,0.4555,0.0,0.5011,0.1552,-0.35,0.0,-0.0525,"{""EASY"": 0.4027, ""MEDIUM"": 0.2719, ""HARD"": 0.3254}","{""EASY"": 0.8383, ""MEDIUM"": 0.0808, ""HARD"": 0.0808}","{""EASY"": 0.4703, ""MEDIUM"": 0.2422, ""HARD"": 0.2874}","{""r_acc"": -0.5, ""r_time"": 0.15, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.35}"
inconsistent,2,MEDIUM,True,14.22,0.4833,0.3333,0.2944,0.1851,1.177,0.0,0.1766,"{""EASY"": 0.6094, ""MEDIUM"": 0.301, ""HARD"": 0.0897}","{""EASY"": 0.8432, ""MEDIUM"": 0.0784, ""HARD"": 0.0784}","{""EASY"": 0.6527, ""MEDIUM"": 0.2598, ""HARD"": 0.0876}","{""r_acc"": 1.0, ""r_time"": 0.044896280670924285, ""r_prog"": 0.1, ""r_mom"": 0.032151273753163435, ""total"": 1.177047554424088}"
inconsistent,3,MEDIUM,True,11.74,0.5094,0.5,0.3248,0.1809,1.2762,0.0,0.1914,"{""EASY"": 0.4338, ""MEDIUM"": 0.4734, ""HARD"": 0.0928}","{""EASY"": 0.8479, ""MEDIUM"": 0.0761, ""HARD"": 0.0761}","{""EASY"": 0.5087, ""MEDIUM"": 0.4015, ""HARD"": 0.0898}","{""r_acc"": 1.0, ""r_time"": 0.11788148351935994, ""r_prog"": 0.1, ""r_mom"": 0.05827829453479101, ""total"": 1.2761597780541512}"
inconsistent,4,EASY,True,15.23,0.5224,0.6,0.3914,0.1955,1.142,0.0,0.1713,"{""EASY"": 0.4226, ""MEDIUM"": 0.4764, ""HARD"": 0.101}","{""EASY"": 0.8525, ""MEDIUM"": 0.0738, ""HARD"": 0.0738}","{""EASY"": 0.5066, ""MEDIUM"": 0.3977, ""HARD"": 0.0957}","{""r_acc"": 1.0, ""r_time"": 0.06585640709499108, ""r_prog"": 0.0, ""r_mom"": 0.07615941559557649, ""total"": 1.1420158226905677}"
inconsistent,5,EASY,True,3.68,0.535,0.8,0.5359,0.2185,1.3484,0.0,0.2023,"{""EASY"": 0.5819, ""MEDIUM"": 0.308, ""HARD"": 0.11}","{""EASY"": 0.8569, ""MEDIUM"": 0.0716, ""HARD"": 0.0716}","{""EASY"": 0.642, ""MEDIUM"": 0.2564, ""HARD"": 0.1016}","{""r_acc"": 1.0, ""r_time"": 0.2613588207123429, ""r_prog"": 0.0, ""r_mom"": 0.0870061661742672, ""total"": 1.34836498688661}"
inconsistent,6,EASY,True,10.09,0.547,1.0,0.7758,0.2625,1.242,0.0,0.1863,"{""EASY"": 0.577, ""MEDIUM"": 0.3088, ""HARD"": 0.1142}","{""EASY"": 0.8612, ""MEDIUM"": 0.0694, ""HARD"": 0.0694}","{""EASY"": 0.6516, ""MEDIUM"": 0.2459, ""HARD"": 0.1024}","{""r_acc"": 1.0, ""r_time"": 0.14892544768090407, ""r_prog"": 0.0, ""r_mom"": 0.09311096086675777, ""total"": 1.2420364085476618}"
inconsistent,7,EASY,True,16.21,0.5585,1.0,0.8218,0.3401,1.1536,0.0,0.173,"{""EASY"": 0.4289, ""MEDIUM"": 0.4511, ""HARD"": 0.12}","{""EASY"": 0.8653, ""MEDIUM"": 0.0673, ""HARD"": 0.0673}","{""EASY"": 0.5773, ""MEDIUM"": 0.3206, ""HARD"": 0.1021}","{""r_acc"": 1.0, ""r_time"": 0.05722130474357768, ""r_prog"": 0.0, ""r_mom"": 0.09640275800758169, ""total"": 1.1536240627511594}"
inconsistent,8,EASY,True,10.54,0.5696,1.0,0.87,0.3801,1.2526,0.0,0.2113,"{""EASY"": 0.4237, ""MEDIUM"": 0.452, ""HARD"": 0.1243}","{""EASY"": 0.8694, ""MEDIUM"": 0.0653, ""HARD"": 0.0653}","{""EASY"": 0.5931, ""MEDIUM"": 0.305, ""HARD"": 0.1019}","{""r_acc"": 1.0, ""r_time"": 0.15446212221090164, ""r_prog"": 0.0, ""r_mom"": 0.09813680813098667, ""total"": 1.2525989303418883}"
inconsistent,9,MEDIUM,True,10.37,0.5896,1.0,0.922,0.424,1.3563,0.0,0.2268,"{""EASY"": 0.4188, ""MEDIUM"": 0.4527, ""HARD"": 0.1286}","{""EASY"": 0.8733, ""MEDIUM"": 0.0634, ""HARD"": 0.0634}","{""EASY"": 0.6115, ""MEDIUM"": 0.2876, ""HARD"": 0.1009}","{""r_acc"": 1.0, ""r_time"": 0.15724532157793164, ""r_prog"": 0.1, ""r_mom"": 0.0990390494225681, ""total"": 1.3562843710005}"
inconsistent,10,MEDIUM,True,3.8,0.6081,1.0,0.923,0.4727,1.4542,0.2268,0.4109,"{""EASY"": 0.3887, ""MEDIUM"": 0.4819, ""HARD"": 0.1294}","{""EASY"": 0.0615, ""MEDIUM"": 0.8771, ""HARD"": 0.0615}","{""EASY"": 0.234, ""MEDIUM"": 0.6687, ""HARD"": 0.0973}","{""r_acc"": 1.0, ""r_time"": 0.25467077216257655, ""r_prog"": 0.1, ""r_mom"": 0.09950547536867305, ""total"": 1.4541762475312496}"
inconsistent,11,EASY,False,13.05,0.5689,0.8,0.7323,0.5053,-0.3991,0.0,-0.0599,"{""EASY"": 0.3811, ""MEDIUM"": 0.4824, ""HARD"": 0.1365}","{""EASY"": 0.8808, ""MEDIUM"": 0.0596, ""HARD"": 0.0596}","{""EASY"": 0.6336, ""MEDIUM"": 0.2687, ""HARD"": 0.0977}","{""r_acc"": -0.5, ""r_time"": 0.10087660658167692, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.3991233934183231}"
inconsistent,12,EASY,True,11.0,0.5796,0.8,0.7439,0.4576,1.1706,0.0,0.2311,"{""EASY"": 0.564, ""MEDIUM"": 0.31, ""HARD"": 0.126}","{""EASY"": 0.8844, ""MEDIUM"": 0.0578, ""HARD"": 0.0578}","{""EASY"": 0.7106, ""MEDIUM"": 0.1946, ""HARD"": 0.0948}","{""r_acc"": 1.0, ""r_time"": 0.13843087001241824, ""r_prog"": 0.0, ""r_mom"": 0.032151273753163435, ""total"": 1.1705821437655817}"
inconsistent,13,EASY,False,5.05,0.5407,0.6,0.6291,0.4885,-0.2632,0.173,0.1076,"{""EASY"": 0.5601, ""MEDIUM"": 0.3101, ""HARD"": 0.1298}","{""EASY"": 0.0561, ""MEDIUM"": 0.8878, ""HARD"": 0.0561}","{""EASY"": 0.3139, ""MEDIUM"": 0.5923, ""HARD"": 0.0938}","{""r_acc"": -0.5, ""r_time"": 0.23682548360100372, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.26317451639899625}"
inconsistent,14,MEDIUM,False,6.83,0.5132,0.4,0.6233,0.4583,-0.295,0.0,-0.0442,"{""EASY"": 0.5005, ""MEDIUM"": 0.3631, ""HARD"": 0.1364}","{""EASY"": 0.8912, ""MEDIUM"": 0.0544, ""HARD"": 0.0544}","{""EASY"": 0.6795, ""MEDIUM"": 0.2216, ""HARD"": 0.0988}","{""r_acc"": -0.5, ""r_time"": 0.20503308158753178, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.29496691841246825}"
inconsistent,15,EASY,False,14.55,0.4761,0.2,0.7363,0.4772,-0.4285,0.0,-0.0643,"{""EASY"": 0.421, ""MEDIUM"": 0.4768, ""HARD"": 0.1023}","{""EASY"": 0.8945, ""MEDIUM"": 0.0528, ""HARD"": 0.0528}","{""EASY"": 0.6469, ""MEDIUM"": 0.2744, ""HARD"": 0.0786}","{""r_acc"": -0.5, ""r_time"": 0.07148771772498953, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.4285122822750105}"
inconsistent,16,EASY,False,7.91,0.4408,0.2,0.734,0.5623,-0.3108,0.0,-0.0466,"{""EASY"": 0.6007, ""MEDIUM"": 0.3037, ""HARD"": 0.0956}","{""EASY"": 0.8976, ""MEDIUM"": 0.0512, ""HARD"": 0.0512}","{""EASY"": 0.7677, ""MEDIUM"": 0.1617, ""HARD"": 0.0706}","{""r_acc"": -0.5, ""r_time"": 0.1891732725757787, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.3108267274242213}"
inconsistent,17,EASY,False,11.56,0.4075,0.0,0.9254,0.5867,-0.3791,0.0,-0.0569,"{""EASY"": 0.6157, ""MEDIUM"": 0.2987, ""HARD"": 0.0856}","{""EASY"": 0.9007, ""MEDIUM"": 0.0497, ""HARD"": 0.0497}","{""EASY"": 0.7829, ""MEDIUM"": 0.1526, ""HARD"": 0.0645}","{""r_acc"": -0.5, ""r_time"": 0.12091824358627073, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.37908175641372927}"
inconsistent,18,EASY,False,19.49,0.3765,0.0,0.9236,0.733,-0.4751,-0.0569,-0.1196,"{""EASY"": 0.6162, ""MEDIUM"": 0.304, ""HARD"": 0.0797}","{""EASY"": 0.0482, ""MEDIUM"": 0.0482, ""HARD"": 0.9037}","{""EASY"": 0.1999, ""MEDIUM"": 0.1165, ""HARD"": 0.6837}","{""r_acc"": -0.5, ""r_time"": 0.02494267813409024, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.47505732186590977}"
inconsistent,19,EASY,False,10.48,0.3478,0.0,0.938,0.7642,-0.3487,0.0,-0.0523,"{""EASY"": 0.6316, ""MEDIUM"": 0.2966, ""HARD"": 0.0717}","{""EASY"": 0.9066, ""MEDIUM"": 0.0467, ""HARD"": 0.0467}","{""EASY"": 0.8417, ""MEDIUM"": 0.1056, ""HARD"": 0.0526}","{""r_acc"": -0.5, ""r_time"": 0.15127422092773415, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.3487257790722659}"
inconsistent,20,EASY,False,10.28,0.3214,0.0,0.9337,0.8,-0.3452,0.0,-0.0518,"{""EASY"": 0.6464, ""MEDIUM"": 0.2888, ""HARD"": 0.0648}","{""EASY"": 0.9094, ""MEDIUM"": 0.0453, ""HARD"": 0.0453}","{""EASY"": 0.8568, ""MEDIUM"": 0.094, ""HARD"": 0.0492}","{""r_acc"": -0.5, ""r_time"": 0.1547937878183109, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.3452062121816891}"
inconsistent,21,HARD,False,7.79,0.3189,0.0,0.9332,0.8,-0.302,0.0,-0.0453,"{""EASY"": 0.6604, ""MEDIUM"": 0.2808, ""HARD"": 0.0589}","{""EASY"": 0.044, ""MEDIUM"": 0.044, ""HARD"": 0.9121}","{""EASY"": 0.1672, ""MEDIUM"": 0.0913, ""HARD"": 0.7414}","{""r_acc"": -0.5, ""r_time"": 0.1979894270500663, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.3020105729499337}"
inconsistent,22,EASY,True,8.17,0.3383,0.2,0.7322,0.8,1.2223,0.0,0.1833,"{""EASY"": 0.4749, ""MEDIUM"": 0.2303, ""HARD"": 0.2948}","{""EASY"": 0.9147, ""MEDIUM"": 0.0426, ""HARD"": 0.0426}","{""EASY"": 0.8268, ""MEDIUM"": 0.0802, ""HARD"": 0.0931}","{""r_acc"": 1.0, ""r_time"": 0.19015548386327807, ""r_prog"": 0.0, ""r_mom"": 0.032151273753163435, ""total"": 1.2223067576164417}"
inconsistent,23,EASY,True,12.08,0.3573,0.4,0.6795,0.6625,1.1761,0.0,0.1764,"{""EASY"": 0.6631, ""MEDIUM"": 0.2764, ""HARD"": 0.0605}","{""EASY"": 0.9173, ""MEDIUM"": 0.0414, ""HARD"": 0.0414}","{""EASY"": 0.8315, ""MEDIUM"": 0.1207, ""HARD"": 0.0478}","{""r_acc"": 1.0, ""r_time"": 0.11778996499088985, ""r_prog"": 0.0, ""r_mom"": 0.05827829453479101, ""total"": 1.1760682595256808}"
inconsistent,24,EASY,False,16.35,0.3302,0.4,0.655,0.6256,-0.4454,0.0,-0.0668,"{""EASY"": 0.6538, ""MEDIUM"": 0.2814, ""HARD"": 0.0647}","{""EASY"": 0.9198, ""MEDIUM"": 0.0401, ""HARD"": 0.0401}","{""EASY"": 0.8202, ""MEDIUM"": 0.1305, ""HARD"": 0.0493}","{""r_acc"": -0.5, ""r_time"": 0.05458477489761188, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.4454152251023881}"
